Phone_ID,Brand,Model,Release_Year,Price_USD,Price_INR,RAM_GB,Storage_GB,Processor,Chipset,GPU,Battery_mAh,Charging_Watts,Wireless_Charging,Display_Size_Inches,Resolution,Refresh_Rate_Hz,Display_Type,Rear_Camera_MP,Front_Camera_MP,Number_of_Rear_Cameras,Video_Recording,Operating_System,OS_Version,SIM_Type,Has_5G,Has_NFC,Bluetooth_Version,WiFi_Standard,Fingerprint_Type,Water_Resistance,Weight_Grams,Color,User_Rating,Number_of_Reviews
PH-383338,Poco,Poco F5,2024,547,45401,12,512,Dimensity 8300 Ultra,Snapdragon 7 Gen 3,Mali-G610 MC6,4554,67,No,6.8,1080x2520,90,Super AMOLED,50,12,3,8K@24fps,Android,13,Dual SIM,Yes,No,5.3,Wi-Fi 7,None,IP67,166,Red,4.1,35794
PH-180569,Poco,Poco F5,2024,318,26394,8,512,Snapdragon 7 Gen 3,Exynos 1380,Immortalis-G715,4426,67,No,6.7,1080x2400,120,AMOLED,64,16,2,8K@30fps,Android,14,Dual SIM,Yes,No,5.4,Wi-Fi 6E,Under-display,IP68,187,Silver,4.4,18919
PH-984044,Poco,Poco F5,2024,565,46895,8,128,Dimensity 8300 Ultra,Snapdragon 7 Gen 3,Mali-G610 MC6,4327,45,Yes,6.5,1080x2520,90,Super AMOLED,64,12,2,4K@120fps,Android,14,Dual SIM,Yes,Yes,5.4,Wi-Fi 5,None,IP52,197,Black,4.2,34592
PH-960179,Poco,Poco F5,2024,303,25149,12,512,Exynos 1380,Dimensity 8300 Ultra,Mali-G610 MC6,4630,45,Yes,6.5,1080x2520,90,OLED,12,16,2,4K@60fps,Android,14,Single SIM,Yes,Yes,5.4,Wi-Fi 6,Under-display,IP54,207,Midnight,4.2,40197
PH-910243,Poco,Poco X6 Pro,2024,395,32785,8,512,Dimensity 8300 Ultra,Exynos 1380,Mali-G610 MC6,4269,80,Yes,6.5,1080x2400,120,AMOLED,108,16,2,8K@30fps,Android,14,Dual SIM,Yes,Yes,5.1,Wi-Fi 6E,Rear-mounted,IP52,195,White,4.5,3349
PH-565956,Poco,Poco M6,2023,527,43741,8,128,Snapdragon 7s Gen 2,Snapdragon 7 Gen 3,Mali-G615 MC2,4964,45,No,6.6,1440x3200,90,OLED,64,12,2,8K@24fps,Android,13,Single SIM,Yes,No,5.0,Wi-Fi 6,Side-mounted,IP54,194,Red,4.3,47689
PH-756586,Poco,Poco X6,2024,303,25149,12,512,MediaTek Dimensity 7200,Snapdragon 7 Gen 3,Adreno 732,4899,67,Yes,6.5,1440x3200,120,OLED,64,20,3,8K@24fps,Android,14,Single SIM,Yes,No,5.1,Wi-Fi 6E,Rear-mounted,IP52,205,Purple,4.6,35801
PH-237219,Poco,Poco F6 Pro,2023,481,39923,8,128,MediaTek Dimensity 7200,Dimensity 8300 Ultra,Mali-G615 MC2,4161,67,Yes,6.9,1440x3200,90,OLED,48,8,3,8K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 6E,Under-display,None,199,Graphite,4.1,11211
PH-180145,Poco,Poco F5,2023,365,30295,12,128,Snapdragon 7 Gen 3,Snapdragon 7 Gen 3,Immortalis-G715,5163,80,Yes,6.8,1080x2400,120,OLED,64,8,3,8K@24fps,Android,15,Dual SIM,Yes,No,5.1,Wi-Fi 6E,Under-display,IP67,198,Blue,4.1,35796
PH-147734,Poco,Poco X6,2025,522,43326,8,128,Exynos 1380,Snapdragon 7s Gen 2,Adreno 732,4941,80,No,6.5,1440x3200,90,Super AMOLED,64,20,2,8K@30fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,No,5.3,Wi-Fi 6,None,IP52,191,Midnight,4.4,14969
PH-746189,Poco,Poco X6 Pro,2024,444,36852,6,128,MediaTek Dimensity 7200,Snapdragon 7 Gen 3,Mali-G615 MC2,4919,45,No,6.2,1440x3200,90,Super AMOLED,64,12,2,8K@24fps,Android,14,Dual SIM,Yes,No,5.3,Wi-Fi 7,Rear-mounted,None,205,Black,4.2,14379
PH-496944,Poco,Poco F6 Pro,2025,498,41334,8,512,Exynos 1380,Exynos 1380,Adreno 732,4061,80,Yes,6.4,1440x3200,90,AMOLED,64,12,2,8K@24fps,Android,15,Single SIM,Yes,No,5.4,Wi-Fi 6E,Rear-mounted,IP52,199,White,4.1,49801
PH-876875,Poco,Poco X6,2025,479,39757,6,128,Snapdragon 7s Gen 2,Snapdragon 7s Gen 2,Adreno 732,4615,67,Yes,6.2,1080x2400,90,OLED,50,12,4,4K@120fps,Android,14,Single SIM,Yes,No,5.0,Wi-Fi 6,Side-mounted,IP68,182,Silver,4.3,803
PH-596317,Poco,Poco X6,2025,460,38180,6,512,Snapdragon 7s Gen 2,Snapdragon 7s Gen 2,Adreno 725,4776,80,No,6.3,1080x2400,90,AMOLED,12,8,2,8K@24fps,Android,14,Dual SIM,Yes,No,5.0,Wi-Fi 5,Side-mounted,IP52,177,Silver,4.2,14128
PH-933436,Poco,Poco F6 Pro,2025,385,31955,6,512,MediaTek Dimensity 7200,Snapdragon 7 Gen 3,Immortalis-G715,4361,45,No,6.7,1440x3200,120,AMOLED,48,20,4,8K@30fps,Android,14,Dual SIM (Nano-SIM),Yes,No,5.4,Wi-Fi 5,Side-mounted,IP52,184,Blue,4.1,30313
PH-869160,Poco,Poco M6,2025,428,35524,6,256,Exynos 1380,Snapdragon 7s Gen 2,Immortalis-G715,4931,80,Yes,6.4,1080x2400,90,AMOLED,108,16,4,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,No,5.2,Wi-Fi 6,Side-mounted,IP54,197,Red,4.1,43012
PH-130736,Poco,Poco F5,2023,561,46563,12,512,Snapdragon 7 Gen 3,Snapdragon 7 Gen 3,Mali-G615 MC2,4054,67,No,6.4,1440x3200,90,Super AMOLED,12,8,2,4K@60fps,Android,14,Single SIM,Yes,No,5.2,Wi-Fi 6E,Side-mounted,IP67,201,Midnight,4.2,46349
PH-277540,Poco,Poco F5,2023,468,38844,6,128,Snapdragon 7s Gen 2,Snapdragon 7s Gen 2,Immortalis-G715,4758,67,Yes,6.5,1080x2400,90,Super AMOLED,12,12,2,8K@24fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 6,Side-mounted,IP54,166,Red,4.3,18081
PH-781268,Poco,Poco F6 Pro,2023,353,29299,6,512,Exynos 1380,Dimensity 8300 Ultra,Mali-G610 MC6,4849,45,Yes,6.7,1440x3200,90,OLED,50,8,3,4K@60fps,Android,15,Dual SIM,Yes,Yes,5.2,Wi-Fi 5,Rear-mounted,IP68,207,Gold,4.0,46570
PH-682819,Poco,Poco X6,2024,419,34777,8,512,Snapdragon 7 Gen 3,Snapdragon 7s Gen 2,Mali-G610 MC6,4616,67,Yes,6.5,1080x2520,90,OLED,108,20,2,8K@24fps,Android,15,Dual SIM,Yes,No,5.3,Wi-Fi 6E,None,IP54,203,Green,4.5,41511
PH-341016,Poco,Poco M6,2024,519,43077,12,128,Snapdragon 7s Gen 2,Dimensity 8300 Ultra,Adreno 725,4612,80,Yes,6.5,1080x2400,120,Super AMOLED,108,16,4,4K@60fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 6,Rear-mounted,IP52,180,Gold,4.4,4845
PH-497675,Poco,Poco X6,2023,408,33864,8,512,Dimensity 8300 Ultra,Snapdragon 7 Gen 3,Mali-G610 MC6,4068,80,Yes,6.2,1080x2520,120,OLED,12,20,2,4K@120fps,Android,15,Dual SIM (Nano-SIM),Yes,No,5.1,Wi-Fi 6,Side-mounted,IP54,178,White,4.5,25602
PH-712940,Poco,Poco X6,2024,433,35939,8,256,Dimensity 8300 Ultra,Dimensity 7200,Adreno 732,5057,67,No,6.5,1080x2520,120,OLED,48,12,4,8K@24fps,Android,13,Dual SIM,Yes,No,5.1,Wi-Fi 6E,Rear-mounted,None,197,Gold,4.3,48798
PH-302449,Poco,Poco F6 Pro,2023,368,30544,12,512,Exynos 1380,Exynos 1380,Mali-G610 MC6,4930,67,Yes,6.3,1080x2520,90,AMOLED,48,20,4,4K@60fps,Android,14,Dual SIM,Yes,Yes,5.0,Wi-Fi 6,None,None,168,Midnight,4.3,48493
PH-863935,Poco,Poco X6 Pro,2023,463,38429,12,512,Snapdragon 7 Gen 3,Dimensity 8300 Ultra,Immortalis-G715,5153,80,Yes,6.9,1080x2520,90,AMOLED,48,20,2,8K@24fps,Android,14,Single SIM,Yes,No,5.1,Wi-Fi 7,Rear-mounted,IP67,173,Green,4.1,15122
PH-152140,Poco,Poco X6 Pro,2023,449,37267,12,512,Snapdragon 7s Gen 2,Snapdragon 7 Gen 3,Mali-G610 MC6,4347,45,Yes,6.6,1440x3200,120,Super AMOLED,108,16,2,4K@120fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 5,Rear-mounted,IP52,204,Midnight,4.1,15322
PH-142750,Poco,Poco M6,2024,599,49717,6,256,Dimensity 8300 Ultra,Dimensity 8300 Ultra,Mali-G615 MC2,4470,80,No,6.4,1080x2520,90,OLED,108,16,2,8K@24fps,Android,15,Single SIM,Yes,No,5.1,Wi-Fi 5,Under-display,IP67,173,Red,4.5,1175
PH-965109,Poco,Poco F5,2023,379,31457,8,512,Snapdragon 7 Gen 3,Exynos 1380,Adreno 725,4344,45,No,6.5,1080x2520,120,AMOLED,108,20,3,4K@60fps,Android,15,Single SIM,Yes,Yes,5.1,Wi-Fi 7,Under-display,IP68,193,Titanium,4.5,41533
PH-324578,Poco,Poco F6 Pro,2024,525,43575,6,128,Dimensity 8300 Ultra,Snapdragon 7 Gen 3,Mali-G615 MC2,5142,45,Yes,6.8,1080x2400,90,OLED,64,8,2,8K@30fps,Android,14,Single SIM,Yes,No,5.0,Wi-Fi 6,None,None,178,Titanium,4.4,1789
PH-369425,Poco,Poco X6 Pro,2024,359,29797,6,256,Snapdragon 7 Gen 3,Exynos 1380,Adreno 732,4430,80,No,6.7,1080x2520,90,Super AMOLED,12,16,2,8K@24fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,No,5.0,Wi-Fi 7,None,IP54,181,Blue,4.0,39005
PH-279001,Poco,Poco F6 Pro,2023,395,32785,6,256,Exynos 1380,Snapdragon 7s Gen 2,Mali-G610 MC6,4770,45,No,6.8,1080x2400,90,OLED,48,12,2,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.2,Wi-Fi 7,None,IP54,195,Green,4.4,31416
PH-918056,Poco,Poco M6,2025,470,39010,8,512,MediaTek Dimensity 7200,Dimensity 8300 Ultra,Immortalis-G715,4589,80,Yes,6.3,1080x2400,90,AMOLED,108,16,2,4K@60fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6,Under-display,IP52,191,Graphite,4.6,18692
PH-192403,Poco,Poco X6 Pro,2025,467,38761,6,512,Snapdragon 7 Gen 3,Snapdragon 7s Gen 2,Mali-G615 MC2,5160,80,Yes,6.6,1440x3200,120,AMOLED,108,12,2,4K@120fps,Android,13,Single SIM,Yes,Yes,5.0,Wi-Fi 7,Under-display,IP68,168,Purple,4.6,41931
PH-704345,Poco,Poco X6 Pro,2025,319,26477,8,256,Snapdragon 7 Gen 3,Dimensity 8300 Ultra,Mali-G610 MC6,4254,67,Yes,6.8,1080x2520,120,Super AMOLED,50,20,2,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.2,Wi-Fi 7,Rear-mounted,None,168,Black,4.3,28118
PH-411450,Poco,Poco X6,2025,593,49219,12,128,Dimensity 8300 Ultra,Snapdragon 7 Gen 3,Adreno 725,4069,45,Yes,6.7,1440x3200,90,OLED,64,12,2,8K@24fps,Android,15,Single SIM,Yes,Yes,5.3,Wi-Fi 6E,Side-mounted,IP68,207,Gray,4.1,10278
PH-417203,Poco,Poco F6 Pro,2024,505,41915,6,128,MediaTek Dimensity 7200,Dimensity 8300 Ultra,Immortalis-G715,4534,67,No,6.2,1440x3200,90,Super AMOLED,12,16,2,8K@24fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 7,Under-display,IP68,209,Gold,4.0,37096
PH-951694,Poco,Poco F5,2025,383,31789,6,256,Snapdragon 7s Gen 2,Exynos 1380,Adreno 732,4686,45,No,6.9,1080x2520,90,OLED,48,12,3,4K@60fps,Android,14,Single SIM,Yes,No,5.4,Wi-Fi 6E,Rear-mounted,IP52,167,Graphite,4.0,21431
PH-542087,Poco,Poco M6,2025,452,37516,12,512,Exynos 1380,Snapdragon 7s Gen 2,Immortalis-G715,4740,80,No,6.3,1080x2400,90,OLED,12,8,2,4K@60fps,Android,13,Dual SIM (Nano-SIM/eSIM),Yes,No,5.4,Wi-Fi 6,Side-mounted,None,201,White,4.2,19603
PH-865133,Poco,Poco X6,2024,401,33283,12,256,Snapdragon 7s Gen 2,Snapdragon 7s Gen 2,Adreno 725,4273,45,Yes,6.3,1440x3200,90,OLED,12,20,2,4K@120fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,No,5.2,Wi-Fi 6,Under-display,None,182,Gold,4.3,2538
PH-657611,Poco,Poco F6 Pro,2025,305,25315,6,128,Exynos 1380,Dimensity 7200,Mali-G615 MC2,4494,67,No,6.8,1440x3200,90,OLED,48,20,4,4K@120fps,Android,15,Single SIM,Yes,Yes,5.3,Wi-Fi 5,Under-display,IP52,202,Titanium,4.4,46320
PH-315622,Poco,Poco F5,2023,312,25896,6,256,MediaTek Dimensity 7200,Dimensity 8300 Ultra,Immortalis-G715,5195,67,No,6.7,1080x2520,120,OLED,64,8,4,8K@30fps,Android,14,Single SIM,Yes,No,5.0,Wi-Fi 5,Under-display,None,207,Blue,4.3,12348
PH-261448,Poco,Poco M6,2024,557,46231,6,128,Dimensity 8300 Ultra,Dimensity 8300 Ultra,Immortalis-G715,4736,67,No,6.2,1080x2520,120,AMOLED,64,8,3,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.1,Wi-Fi 5,Rear-mounted,IP54,193,Purple,4.5,306
PH-597132,Poco,Poco X6,2025,428,35524,6,512,MediaTek Dimensity 7200,Dimensity 8300 Ultra,Adreno 732,4246,67,Yes,6.4,1080x2400,120,Super AMOLED,12,8,2,8K@24fps,Android,15,Single SIM,Yes,No,5.4,Wi-Fi 7,Side-mounted,None,187,White,4.4,33764
PH-434806,Poco,Poco M6,2025,371,30793,12,128,Snapdragon 7s Gen 2,Snapdragon 7s Gen 2,Adreno 732,4104,80,Yes,6.3,1440x3200,90,Super AMOLED,12,8,2,8K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 7,None,IP68,177,Gold,4.4,24690
PH-480250,Poco,Poco M6,2024,333,27639,12,128,MediaTek Dimensity 7200,Exynos 1380,Mali-G615 MC2,4816,80,No,6.3,1080x2520,120,OLED,64,16,4,8K@24fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 5,Under-display,IP68,167,Midnight,4.6,2306
PH-211826,Poco,Poco X6 Pro,2024,304,25232,6,256,Snapdragon 7 Gen 3,Snapdragon 7s Gen 2,Immortalis-G715,4344,45,Yes,6.7,1080x2520,120,AMOLED,50,16,4,4K@60fps,Android,14,Dual SIM,Yes,No,5.0,Wi-Fi 6E,Side-mounted,IP54,167,Gray,4.4,32893
PH-456834,Poco,Poco F6 Pro,2024,419,34777,12,256,Snapdragon 7 Gen 3,Snapdragon 7 Gen 3,Immortalis-G715,5137,45,No,6.2,1080x2520,90,OLED,64,20,3,8K@24fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 6E,Under-display,IP52,178,Titanium,4.6,26787
PH-255580,Poco,Poco M6,2024,527,43741,6,128,Exynos 1380,Dimensity 7200,Mali-G615 MC2,4104,80,Yes,6.4,1080x2520,90,AMOLED,12,8,2,4K@120fps,Android,15,Single SIM,Yes,No,5.3,Wi-Fi 6,Side-mounted,IP54,190,Graphite,4.0,35488
PH-670851,Poco,Poco X6 Pro,2024,962,79846,8,256,Snapdragon 8+ Gen 1,Exynos 2400,Immortalis-G720,5338,100,Yes,6.4,1560x3120,120,OLED,108,12,3,4K@120fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 5,None,None,182,Titanium,4.6,27087
PH-797847,Poco,Poco F6 Pro,2024,854,70882,8,256,Google Tensor G3,Exynos 2400,Xclipse 920,5334,67,Yes,6.7,1290x2796,120,AMOLED,48,16,4,8K@30fps,Android,13,Dual SIM,Yes,Yes,5.3,Wi-Fi 5,Under-display,None,168,Silver,4.5,27079
PH-299047,Poco,Poco X6 Pro,2024,694,57602,12,512,Exynos 2400,Snapdragon 8+ Gen 1,Mali-G710 MC10,4918,45,Yes,6.5,1560x3120,120,AMOLED,50,20,3,8K@30fps,Android,14,Single SIM,Yes,Yes,5.4,Wi-Fi 6E,None,None,168,Gray,4.8,6020
PH-838063,Poco,Poco X6 Pro,2024,630,52290,16,512,Snapdragon 8 Gen 2,Snapdragon 8 Gen 2,Xclipse 920,4807,100,Yes,6.2,1440x3200,144,AMOLED,108,20,4,8K@30fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 6E,Side-mounted,IP52,203,Titanium,4.8,16055
PH-559718,Poco,Poco F6 Pro,2025,673,55859,8,256,MediaTek Dimensity 9200+,Exynos 2400,Mali-G710 MC10,5194,67,Yes,6.4,1560x3120,144,AMOLED,12,16,2,4K@120fps,Android,14,Dual SIM,Yes,Yes,5.4,Wi-Fi 6E,None,IP68,187,Graphite,4.6,12628
PH-378821,Poco,Poco X6 Pro,2025,635,52705,12,512,Exynos 2400,Tensor G3,Mali-G710 MC10,4597,80,Yes,6.2,1560x3120,144,AMOLED,48,12,4,8K@24fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6E,Rear-mounted,None,194,Black,4.2,2034
PH-727385,Poco,Poco X6,2024,830,68890,8,256,Google Tensor G3,Dimensity 9200+,Adreno 740,4863,45,Yes,6.2,1560x3120,120,AMOLED,108,20,3,4K@120fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 6E,Side-mounted,IP54,167,Red,4.2,46774
PH-679085,Poco,Poco F6 Pro,2026,864,71712,16,512,Google Tensor G3,Snapdragon 8 Gen 2,Immortalis-G720,5299,67,Yes,6.7,1560x3120,144,LTPO AMOLED,48,16,2,8K@24fps,Android,13,Single SIM,Yes,Yes,5.0,Wi-Fi 7,Rear-mounted,IP68,163,Gray,4.3,12438
PH-571200,Poco,Poco M6,2025,727,60341,8,512,Exynos 2400,Tensor G3,Adreno 740,5425,67,Yes,6.2,1440x3200,144,AMOLED,64,20,2,4K@120fps,Android,15,Single SIM,Yes,Yes,5.4,Wi-Fi 6,None,IP67,202,Graphite,4.4,27728
PH-715595,Poco,Poco F5,2026,756,62748,12,256,Google Tensor G3,Snapdragon 8+ Gen 1,Immortalis-G720,5329,100,Yes,6.2,1440x3200,144,LTPO AMOLED,50,12,3,4K@60fps,Android,14,Single SIM,Yes,Yes,5.1,Wi-Fi 6E,Side-mounted,IP52,174,Gold,4.3,34464
PH-303929,Poco,Poco X6 Pro,2026,791,65653,12,256,Snapdragon 8+ Gen 1,Exynos 2400,Immortalis-G720,5167,67,Yes,6.3,1560x3120,120,LTPO AMOLED,64,16,4,4K@120fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 5,Side-mounted,IP54,204,Gray,4.5,37799
PH-600951,Poco,Poco F6 Pro,2024,760,63080,8,512,Google Tensor G3,Tensor G3,Adreno 735,5055,80,Yes,6.3,1290x2796,144,AMOLED,64,8,3,8K@24fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 6,Rear-mounted,IP52,198,Purple,4.3,17765
PH-196205,Poco,Poco X6,2025,637,52871,16,256,MediaTek Dimensity 9200+,Dimensity 9200+,Adreno 735,4591,80,Yes,6.6,1560x3120,144,AMOLED,64,12,4,8K@24fps,Android,13,Dual SIM,Yes,Yes,5.1,Wi-Fi 5,Rear-mounted,IP67,204,Red,4.3,43247
PH-604054,Poco,Poco F6 Pro,2025,763,63329,8,512,Exynos 2400,Dimensity 9200+,Adreno 740,5120,100,Yes,6.5,1290x2796,120,LTPO AMOLED,64,16,3,4K@120fps,Android,15,Single SIM,Yes,Yes,5.2,Wi-Fi 7,Side-mounted,IP54,199,Green,4.7,21244
PH-930259,Poco,Poco M6,2026,872,72376,8,256,MediaTek Dimensity 9200+,Exynos 2400,Xclipse 920,5188,80,Yes,6.5,1440x3200,144,LTPO AMOLED,12,16,2,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.1,Wi-Fi 7,Rear-mounted,None,191,Midnight,4.3,18756
PH-643577,Poco,Poco F5,2025,897,74451,16,512,Snapdragon 8+ Gen 1,Snapdragon 8 Gen 2,Immortalis-G720,5027,45,Yes,6.5,1440x3200,120,OLED,48,16,4,8K@30fps,Android,13,Single SIM,Yes,Yes,5.4,Wi-Fi 5,None,IP52,168,Gold,4.3,327
PH-736326,Poco,Poco M6,2025,971,80593,12,512,Exynos 2400,Snapdragon 8 Gen 2,Adreno 740,4776,100,Yes,6.6,1290x2796,120,OLED,108,8,2,4K@120fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 5,None,IP68,192,Red,4.3,35453
PH-497602,Poco,Poco M6,2026,696,57768,16,256,Snapdragon 8+ Gen 1,Dimensity 9200+,Immortalis-G720,4985,100,Yes,6.1,1560x3120,144,AMOLED,48,8,4,4K@60fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6E,None,IP68,190,Midnight,4.6,36712
PH-564633,Poco,Poco F5,2026,863,71629,16,512,Snapdragon 8 Gen 2,Tensor G3,Adreno 735,4674,80,Yes,6.6,1440x3200,120,AMOLED,12,12,2,8K@30fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 6,Rear-mounted,IP54,173,White,4.6,27401
PH-909512,Poco,Poco F5,2024,979,81257,8,512,Google Tensor G3,Snapdragon 8 Gen 2,Mali-G710 MC10,4675,45,Yes,6.6,1560x3120,120,AMOLED,50,12,2,8K@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6E,Rear-mounted,IP52,196,Silver,4.6,42227
PH-198107,Poco,Poco X6,2024,860,71380,8,256,Snapdragon 8 Gen 2,Exynos 2400,Xclipse 920,4664,45,Yes,6.4,1560x3120,144,OLED,48,8,3,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.3,Wi-Fi 6E,None,None,200,Gray,4.7,39527
PH-402923,Poco,Poco X6 Pro,2024,844,70052,16,512,MediaTek Dimensity 9200+,Tensor G3,Adreno 740,4744,80,Yes,6.2,1440x3200,120,AMOLED,12,8,2,4K@120fps,Android,14,Dual SIM,Yes,Yes,5.3,Wi-Fi 6E,Side-mounted,IP54,181,Green,4.3,16057
PH-303471,Poco,Poco X6,2025,706,58598,16,256,Exynos 2400,Tensor G3,Mali-G710 MC10,5175,100,Yes,6.5,1290x2796,120,LTPO AMOLED,12,8,2,8K@24fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 5,Rear-mounted,IP67,196,Titanium,4.7,14199
PH-186947,Poco,Poco X6 Pro,2026,868,72044,16,512,Snapdragon 8 Gen 2,Tensor G3,Mali-G710 MC10,5149,80,Yes,6.1,1290x2796,144,AMOLED,50,8,4,8K@30fps,Android,13,Dual SIM,Yes,Yes,5.4,Wi-Fi 7,Rear-mounted,IP52,170,Red,4.8,31533
PH-236324,Poco,Poco F5,2024,964,80012,16,256,Snapdragon 8 Gen 2,Dimensity 9200+,Mali-G710 MC10,4935,80,Yes,6.5,1560x3120,144,OLED,48,20,3,8K@30fps,Android,14,Single SIM,Yes,Yes,5.3,Wi-Fi 6,Side-mounted,IP67,181,Blue,4.8,23911
PH-225124,Poco,Poco M6,2024,921,76443,16,256,Exynos 2400,Snapdragon 8+ Gen 1,Mali-G710 MC10,5436,45,Yes,6.1,1560x3120,144,LTPO AMOLED,12,8,2,8K@24fps,Android,14,Dual SIM,Yes,Yes,5.1,Wi-Fi 6E,Rear-mounted,None,169,Red,4.6,13857
PH-473300,Poco,Poco M6,2026,846,70218,8,512,MediaTek Dimensity 9200+,Tensor G3,Adreno 740,4628,45,Yes,6.7,1440x3200,120,LTPO AMOLED,64,16,4,8K@24fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6,Side-mounted,IP54,162,Green,4.6,10542
PH-278761,Poco,Poco F5,2024,761,63163,12,512,Snapdragon 8+ Gen 1,Exynos 2400,Xclipse 920,5149,100,Yes,6.6,1290x2796,144,OLED,12,12,2,4K@120fps,Android,13,Dual SIM,Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,IP54,182,Red,4.7,6898
PH-265684,Poco,Poco X6,2025,770,63910,12,256,Snapdragon 8+ Gen 1,Tensor G3,Mali-G710 MC10,5122,45,Yes,6.2,1440x3200,120,OLED,48,12,3,8K@24fps,Android,14,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 6E,None,IP52,183,Midnight,4.3,34901
PH-178048,Poco,Poco X6 Pro,2025,991,82253,8,256,Snapdragon 8 Gen 2,Snapdragon 8 Gen 2,Adreno 740,4701,80,Yes,6.6,1290x2796,144,LTPO AMOLED,64,20,3,8K@24fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6E,None,IP54,177,Red,4.5,8648
PH-439444,Poco,Poco X6,2024,641,53203,8,512,Google Tensor G3,Snapdragon 8 Gen 2,Adreno 740,5472,100,Yes,6.4,1560x3120,120,LTPO AMOLED,48,12,2,8K@30fps,Android,13,Single SIM,Yes,Yes,5.3,Wi-Fi 5,Side-mounted,IP67,195,Titanium,4.6,22007
PH-896055,Poco,Poco F6 Pro,2024,861,71463,16,512,Snapdragon 8 Gen 2,Tensor G3,Mali-G710 MC10,5123,80,Yes,6.5,1560x3120,144,AMOLED,12,20,2,4K@120fps,Android,13,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 5,Side-mounted,IP67,196,Blue,4.7,34502
PH-298823,Poco,Poco X6,2024,602,49966,16,512,Snapdragon 8 Gen 2,Snapdragon 8 Gen 2,Adreno 740,5124,45,Yes,6.5,1560x3120,144,AMOLED,50,20,3,4K@120fps,Android,14,Single SIM,Yes,Yes,5.1,Wi-Fi 7,Rear-mounted,IP52,168,Red,4.8,501
PH-751336,Poco,Poco X6 Pro,2025,889,73787,12,256,Exynos 2400,Exynos 2400,Mali-G710 MC10,4903,45,Yes,6.6,1290x2796,144,LTPO AMOLED,50,8,4,8K@24fps,Android,15,Dual SIM,Yes,Yes,5.0,Wi-Fi 7,Under-display,IP52,184,Green,4.4,14327
PH-535229,Poco,Poco X6,2025,912,75696,8,512,Snapdragon 8+ Gen 1,Exynos 2400,Xclipse 920,4568,45,Yes,6.6,1290x2796,120,AMOLED,50,20,3,4K@60fps,Android,15,Dual SIM,Yes,Yes,5.1,Wi-Fi 7,None,IP68,184,Blue,4.5,8878
PH-764130,Poco,Poco X6 Pro,2025,973,80759,12,512,Google Tensor G3,Snapdragon 8+ Gen 1,Xclipse 920,5347,67,Yes,6.4,1440x3200,144,LTPO AMOLED,12,12,2,4K@120fps,Android,14,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 5,Side-mounted,IP67,201,Silver,4.3,6034
