Phone_ID,Brand,Model,Release_Year,Price_USD,Price_INR,RAM_GB,Storage_GB,Processor,Chipset,GPU,Battery_mAh,Charging_Watts,Wireless_Charging,Display_Size_Inches,Resolution,Refresh_Rate_Hz,Display_Type,Rear_Camera_MP,Front_Camera_MP,Number_of_Rear_Cameras,Video_Recording,Operating_System,OS_Version,SIM_Type,Has_5G,Has_NFC,Bluetooth_Version,WiFi_Standard,Fingerprint_Type,Water_Resistance,Weight_Grams,Color,User_Rating,Number_of_Reviews
PH-257050,Apple,iPhone 15 Plus,2025,1516,125828,24,256,A16 Bionic,A16 Bionic,Apple GPU (5-core),6322,100,Yes,7.0,1290x2796,144,LTPO AMOLED,108,8,3,8K@24fps,iOS,18,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 5,Side-mounted,IP52,160,Gray,4.6,17133
PH-357543,Apple,iPhone 16,2026,1370,113710,16,256,A18 Pro,A18 Pro,Apple GPU (5-core),6482,150,Yes,6.5,1290x2796,120,OLED,12,16,2,4K@120fps,iOS,18,Dual SIM,Yes,Yes,5.4,Wi-Fi 5,None,IP52,175,Purple,4.7,13636
PH-352067,Apple,iPhone 15 Plus,2026,1632,135456,24,512,A18 Pro,A18 Pro,Apple GPU (5-core),5727,80,Yes,7.0,1290x2796,120,AMOLED,50,12,4,8K@24fps,iOS,17,Single SIM,Yes,Yes,5.3,Wi-Fi 6,Side-mounted,IP68,158,Midnight,5.0,15884
PH-262383,Apple,iPhone 16,2024,1633,135539,24,512,A17 Pro,A17 Pro,Apple GPU (6-core),6388,100,Yes,7.0,1440x3200,144,LTPO AMOLED,50,16,2,8K@24fps,iOS,18,Dual SIM (Nano-SIM),Yes,Yes,5.3,Wi-Fi 6,Rear-mounted,IP67,176,Midnight,4.6,2783
PH-295652,Apple,iPhone 15 Pro,2026,1348,111884,24,512,A17 Pro,A17 Pro,Apple GPU (6-core),6113,150,Yes,6.5,1800x3200,120,AMOLED,12,16,2,8K@30fps,iOS,17,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6,None,None,196,Red,4.9,4042
PH-806402,Apple,iPhone 15 Pro Max,2024,1654,137282,16,1024,A17 Pro,A17 Pro,Apple GPU (5-core),5117,100,Yes,6.5,1800x3200,120,Super AMOLED,48,8,2,4K@60fps,iOS,18,Dual SIM,Yes,Yes,5.4,Wi-Fi 5,Under-display,IP54,163,Titanium,4.8,6001
PH-761518,Apple,iPhone 14,2025,1414,117362,12,256,A17 Pro,A17 Pro,Apple GPU (6-core),6318,100,Yes,7.2,1440x3120,120,AMOLED,108,20,4,4K@60fps,iOS,17,Dual SIM,Yes,Yes,5.0,Wi-Fi 5,Rear-mounted,IP68,176,White,5.0,36037
PH-234120,Apple,iPhone 14,2026,1704,141432,12,256,A18 Pro,A18 Pro,Apple GPU (5-core),5772,100,Yes,6.7,1290x2796,144,Super AMOLED,108,16,2,4K@60fps,iOS,17,Dual SIM,Yes,Yes,5.4,Wi-Fi 6E,Side-mounted,None,166,Midnight,4.7,14810
PH-342587,Apple,iPhone 14,2025,1600,132800,16,256,A17 Pro,A17 Pro,Apple GPU (6-core),5285,100,Yes,6.5,1440x3120,120,OLED,12,8,2,4K@120fps,iOS,18,Single SIM,Yes,Yes,5.4,Wi-Fi 7,Side-mounted,IP67,163,Gray,4.9,1402
PH-915811,Apple,iPhone 14 Plus,2024,1438,119354,16,512,A18 Pro,A18 Pro,Apple GPU (5-core),5891,150,Yes,6.3,1440x3120,120,OLED,64,8,2,8K@24fps,iOS,17,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 5,Under-display,IP54,157,Midnight,4.9,22327
PH-473078,Apple,iPhone 16,2026,1446,120018,24,256,A18 Pro,A18 Pro,Apple GPU (5-core),6171,80,Yes,6.7,1800x3200,144,AMOLED,50,8,4,8K@24fps,iOS,18,Single SIM,Yes,Yes,5.3,Wi-Fi 6,None,IP52,177,Silver,4.7,15328
PH-776473,Apple,iPhone 15 Plus,2026,1104,91632,12,256,A17 Pro,A17 Pro,Apple GPU (6-core),6366,100,Yes,6.7,1440x3200,120,LTPO AMOLED,64,16,4,8K@30fps,iOS,18,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 7,Side-mounted,None,188,Midnight,4.9,9524
PH-661265,Apple,iPhone 15 Plus,2026,1582,131306,16,1024,A16 Bionic,A16 Bionic,Apple GPU (5-core),5508,80,Yes,6.6,1800x3200,120,AMOLED,48,16,2,8K@24fps,iOS,17,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 5,None,IP54,168,Purple,4.8,41968
PH-223434,Apple,iPhone 14 Plus,2024,1178,97774,24,512,A16 Bionic,A16 Bionic,Apple GPU (5-core),6534,80,Yes,6.6,1440x3200,120,OLED,50,20,4,4K@60fps,iOS,18,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6,None,None,183,Graphite,5.0,35694
PH-809418,Apple,iPhone 16,2026,1563,129729,16,256,A16 Bionic,A16 Bionic,Apple GPU (5-core),5783,150,Yes,6.6,1290x2796,144,LTPO AMOLED,108,16,2,4K@120fps,iOS,18,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6,Under-display,None,190,Midnight,4.7,33369
PH-385109,Apple,iPhone 14,2024,1770,146910,12,512,A18 Pro,A18 Pro,Apple GPU (5-core),5458,80,Yes,6.3,1440x3200,144,AMOLED,48,16,2,4K@60fps,iOS,17,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 6E,Side-mounted,IP67,188,Black,4.8,29706
PH-527599,Apple,iPhone 14 Plus,2026,1596,132468,24,256,A17 Pro,A17 Pro,Apple GPU (6-core),6944,100,Yes,6.9,1440x3120,120,OLED,48,8,4,8K@24fps,iOS,18,Single SIM,Yes,Yes,5.4,Wi-Fi 6,Rear-mounted,IP52,153,Gold,4.9,6043
PH-882094,Apple,iPhone 14 Plus,2026,1393,115619,24,512,A17 Pro,A17 Pro,Apple GPU (5-core),6890,80,Yes,7.2,1800x3200,120,LTPO AMOLED,48,20,2,4K@60fps,iOS,18,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6,Rear-mounted,IP68,199,White,5.0,30627
PH-671144,Apple,iPhone 15 Plus,2024,1694,140602,12,256,A16 Bionic,A16 Bionic,Apple GPU (6-core),5208,80,Yes,6.8,1290x2796,120,Super AMOLED,64,8,2,8K@30fps,iOS,18,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 5,Under-display,None,174,Graphite,4.6,3141
PH-247693,Apple,iPhone 14,2025,1096,90968,24,256,A16 Bionic,A16 Bionic,Apple GPU (5-core),5883,100,Yes,6.6,1440x3120,120,Super AMOLED,108,12,2,4K@60fps,iOS,17,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6,Side-mounted,IP54,165,Midnight,4.9,34051
PH-540263,Apple,iPhone 15 Pro Max,2026,1503,124749,16,1024,A18 Pro,A18 Pro,Apple GPU (6-core),6606,150,Yes,6.9,1440x3200,144,Super AMOLED,50,12,4,8K@24fps,iOS,18,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 7,None,IP52,164,Purple,4.6,32546
PH-347411,Apple,iPhone 14,2024,1782,147906,12,512,A18 Pro,A18 Pro,Apple GPU (5-core),5004,100,Yes,6.8,1440x3120,120,AMOLED,50,8,3,8K@24fps,iOS,18,Single SIM,Yes,Yes,5.0,Wi-Fi 6,Side-mounted,None,192,Blue,4.9,21465
PH-695451,Apple,iPhone 15 Pro Max,2026,1604,133132,12,1024,A17 Pro,A17 Pro,Apple GPU (5-core),6094,150,Yes,6.5,1440x3120,144,LTPO AMOLED,108,16,4,4K@120fps,iOS,18,Dual SIM,Yes,Yes,5.0,Wi-Fi 6E,Rear-mounted,IP68,189,Gray,4.7,35772
PH-632188,Apple,iPhone 15 Plus,2026,1093,90719,24,512,A17 Pro,A17 Pro,Apple GPU (6-core),5731,80,Yes,6.5,1440x3200,144,AMOLED,64,20,4,8K@24fps,iOS,18,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 6,Rear-mounted,None,178,Titanium,4.8,12865
PH-617899,Apple,iPhone 15 Pro,2026,1697,140851,24,512,A16 Bionic,A16 Bionic,Apple GPU (6-core),6073,80,Yes,6.7,1440x3120,120,Super AMOLED,108,16,4,8K@24fps,iOS,17,Single SIM,Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,IP67,193,Midnight,4.6,16473
PH-291423,Apple,iPhone 14 Plus,2025,1200,99600,24,512,A18 Pro,A18 Pro,Apple GPU (5-core),5287,100,Yes,7.0,1440x3120,144,OLED,48,16,2,4K@120fps,iOS,18,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 6E,None,IP54,161,Titanium,4.8,11272
PH-523259,Apple,iPhone 16,2026,1542,127986,12,512,A18 Pro,A18 Pro,Apple GPU (6-core),6245,150,Yes,6.6,1290x2796,120,Super AMOLED,12,16,2,8K@24fps,iOS,18,Single SIM,Yes,Yes,5.0,Wi-Fi 6,Rear-mounted,None,182,White,4.9,44274
PH-637196,Apple,iPhone 14 Plus,2024,1613,133879,12,512,A17 Pro,A17 Pro,Apple GPU (5-core),5991,80,Yes,6.3,1290x2796,144,OLED,64,8,3,4K@120fps,iOS,17,Dual SIM (Nano-SIM),Yes,Yes,5.4,Wi-Fi 6,None,IP68,187,Red,4.6,34385
PH-202108,Apple,iPhone 15 Pro,2025,1016,84328,16,256,A16 Bionic,A16 Bionic,Apple GPU (6-core),6965,150,Yes,6.5,1440x3200,120,Super AMOLED,108,20,4,4K@60fps,iOS,17,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 6E,Rear-mounted,IP54,194,Silver,4.9,33712
PH-652372,Apple,iPhone 15 Pro,2025,1338,111054,12,256,A17 Pro,A17 Pro,Apple GPU (5-core),6141,100,Yes,6.7,1440x3120,144,LTPO AMOLED,50,16,4,4K@120fps,iOS,18,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6E,Under-display,None,199,Blue,4.9,19968
PH-744226,Apple,iPhone 14,2026,1026,85158,16,512,A16 Bionic,A16 Bionic,Apple GPU (5-core),5278,80,Yes,7.1,1440x3200,120,LTPO AMOLED,50,16,2,8K@30fps,iOS,18,Dual SIM,Yes,Yes,5.4,Wi-Fi 6,None,None,159,Red,4.7,11947
PH-815123,Apple,iPhone 16,2025,1537,127571,16,1024,A18 Pro,A18 Pro,Apple GPU (6-core),6263,100,Yes,6.6,1800x3200,144,Super AMOLED,12,12,2,4K@120fps,iOS,17,Dual SIM (Nano-SIM),Yes,Yes,5.2,Wi-Fi 6,Side-mounted,None,159,Silver,4.8,11339
PH-841936,Apple,iPhone 15,2026,1064,88312,12,256,A16 Bionic,A16 Bionic,Apple GPU (5-core),5258,80,Yes,6.8,1290x2796,120,Super AMOLED,64,12,2,8K@24fps,iOS,17,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 5,None,IP54,190,Blue,4.6,22953
PH-603399,Apple,iPhone 15 Pro,2025,1575,130725,24,512,A18 Pro,A18 Pro,Apple GPU (6-core),6285,100,Yes,6.7,1800x3200,144,Super AMOLED,12,20,2,4K@60fps,iOS,18,Dual SIM,Yes,Yes,5.3,Wi-Fi 6,Side-mounted,IP68,159,Gray,4.9,14104
PH-307954,Apple,iPhone 14 Plus,2026,1190,98770,24,1024,A16 Bionic,A16 Bionic,Apple GPU (6-core),6959,80,Yes,6.6,1440x3200,120,OLED,50,12,4,8K@30fps,iOS,18,Dual SIM (Nano-SIM),Yes,Yes,5.1,Wi-Fi 6,Rear-mounted,None,159,Midnight,5.0,17493
PH-538174,Apple,iPhone 15 Pro,2026,1754,145582,24,512,A17 Pro,A17 Pro,Apple GPU (5-core),6523,100,Yes,6.5,1440x3120,144,LTPO AMOLED,108,20,2,8K@30fps,iOS,17,Single SIM,Yes,Yes,5.0,Wi-Fi 6E,Under-display,None,168,Green,4.7,49800
PH-652599,Apple,iPhone 15 Pro,2024,1334,110722,16,1024,A18 Pro,A18 Pro,Apple GPU (5-core),5283,150,Yes,7.2,1440x3200,120,LTPO AMOLED,12,16,2,8K@24fps,iOS,18,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 6,Rear-mounted,None,158,Graphite,4.9,12111
PH-348298,Apple,iPhone 16,2025,1206,100098,12,256,A17 Pro,A17 Pro,Apple GPU (5-core),5035,100,Yes,7.2,1440x3200,120,LTPO AMOLED,12,12,2,8K@30fps,iOS,18,Dual SIM,Yes,Yes,5.0,Wi-Fi 6E,Under-display,IP68,174,Midnight,5.0,42854
PH-870621,Apple,iPhone 14,2024,1005,83415,24,256,A17 Pro,A17 Pro,Apple GPU (5-core),6180,100,Yes,7.2,1800x3200,120,LTPO AMOLED,12,12,2,8K@30fps,iOS,18,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 6,Side-mounted,IP52,163,Titanium,4.9,48901
PH-806150,Apple,iPhone 15,2024,1107,91881,16,512,A18 Pro,A18 Pro,Apple GPU (5-core),5265,80,Yes,6.3,1290x2796,120,AMOLED,108,12,3,8K@24fps,iOS,17,Single SIM,Yes,Yes,5.3,Wi-Fi 6E,Side-mounted,IP54,178,Midnight,4.7,11553
PH-205338,Apple,iPhone 16,2024,1404,116532,24,1024,A17 Pro,A17 Pro,Apple GPU (5-core),6280,150,Yes,6.4,1800x3200,144,AMOLED,50,16,4,8K@24fps,iOS,17,Single SIM,Yes,Yes,5.4,Wi-Fi 6E,Under-display,None,150,Green,4.9,1129
PH-914075,Apple,iPhone 15,2025,1282,106406,12,256,A16 Bionic,A16 Bionic,Apple GPU (5-core),5390,100,Yes,7.1,1800x3200,144,AMOLED,64,8,3,4K@60fps,iOS,18,Single SIM,Yes,Yes,5.4,Wi-Fi 7,Rear-mounted,IP52,184,Blue,4.8,39270
PH-749513,Apple,iPhone 14,2026,1441,119603,24,256,A16 Bionic,A16 Bionic,Apple GPU (5-core),5872,150,Yes,6.3,1290x2796,120,LTPO AMOLED,12,12,2,4K@60fps,iOS,18,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.3,Wi-Fi 7,Rear-mounted,IP68,158,Midnight,4.6,40832
PH-168034,Apple,iPhone 14 Plus,2026,1380,114540,24,512,A16 Bionic,A16 Bionic,Apple GPU (5-core),5583,100,Yes,7.1,1440x3200,120,AMOLED,12,8,2,4K@60fps,iOS,18,Single SIM,Yes,Yes,5.0,Wi-Fi 7,None,IP67,166,White,4.6,32056
PH-269737,Apple,iPhone 14,2024,1529,126907,24,256,A17 Pro,A17 Pro,Apple GPU (5-core),5199,150,Yes,6.9,1440x3200,144,LTPO AMOLED,64,20,2,8K@30fps,iOS,17,Dual SIM (Nano-SIM),Yes,Yes,5.0,Wi-Fi 5,Rear-mounted,IP67,156,Gold,4.8,18068
PH-615934,Apple,iPhone 15,2025,1720,142760,12,256,A18 Pro,A18 Pro,Apple GPU (6-core),5402,80,Yes,6.3,1440x3200,144,Super AMOLED,48,8,4,4K@60fps,iOS,17,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.1,Wi-Fi 7,Rear-mounted,IP68,161,Purple,4.7,28636
PH-963180,Apple,iPhone 15 Pro,2025,1537,127571,24,256,A17 Pro,A17 Pro,Apple GPU (6-core),5492,80,Yes,6.9,1440x3200,144,AMOLED,12,8,2,8K@24fps,iOS,18,Dual SIM,Yes,Yes,5.2,Wi-Fi 5,Side-mounted,IP67,151,Titanium,4.8,15473
PH-670297,Apple,iPhone 15 Pro Max,2024,1775,147325,24,1024,A17 Pro,A17 Pro,Apple GPU (5-core),6433,150,Yes,6.9,1440x3120,144,OLED,64,20,4,8K@30fps,iOS,18,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 7,None,None,186,Gold,4.6,49155
PH-406830,Apple,iPhone 15 Pro Max,2025,1221,101343,12,256,A16 Bionic,A16 Bionic,Apple GPU (5-core),5993,100,Yes,7.2,1440x3200,144,OLED,108,20,2,4K@60fps,iOS,18,Single SIM,Yes,Yes,5.3,Wi-Fi 6,Side-mounted,IP54,180,Green,4.9,3351
PH-640615,Apple,iPhone 15 Pro Max,2024,1420,117860,12,256,A17 Pro,A17 Pro,Apple GPU (6-core),5112,80,Yes,6.9,1440x3200,120,LTPO AMOLED,12,20,2,4K@60fps,iOS,18,Dual SIM,Yes,Yes,5.0,Wi-Fi 7,Rear-mounted,IP67,190,Gold,4.9,9069
PH-268523,Apple,iPhone 16,2025,1525,126575,16,1024,A18 Pro,A18 Pro,Apple GPU (5-core),6510,80,Yes,6.8,1440x3120,144,Super AMOLED,50,20,4,4K@60fps,iOS,17,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 5,Rear-mounted,None,182,Purple,4.9,6006
PH-901751,Apple,iPhone 15 Pro Max,2024,1690,140270,24,512,A18 Pro,A18 Pro,Apple GPU (6-core),6673,150,Yes,6.5,1290x2796,120,AMOLED,12,16,2,8K@30fps,iOS,17,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.0,Wi-Fi 6E,None,IP52,188,Green,4.6,36175
PH-773528,Apple,iPhone 15 Pro,2025,1707,141681,16,1024,A18 Pro,A18 Pro,Apple GPU (6-core),6132,150,Yes,6.5,1440x3120,144,OLED,64,12,4,4K@120fps,iOS,18,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 6E,Under-display,IP52,172,Green,4.8,771
PH-260378,Apple,iPhone 15,2024,1163,96529,16,256,A16 Bionic,A16 Bionic,Apple GPU (6-core),6911,100,Yes,6.8,1800x3200,120,Super AMOLED,108,8,3,8K@30fps,iOS,17,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.4,Wi-Fi 5,None,IP52,202,Titanium,4.8,4165
PH-193513,Apple,iPhone 15,2024,1774,147242,12,1024,A18 Pro,A18 Pro,Apple GPU (6-core),6484,80,Yes,6.6,1290x2796,120,AMOLED,48,12,2,4K@120fps,iOS,17,Dual SIM (Nano-SIM/eSIM),Yes,Yes,5.2,Wi-Fi 5,Under-display,IP67,202,Midnight,4.8,49193
PH-416762,Apple,iPhone 16,2025,1099,91217,12,1024,A18 Pro,A18 Pro,Apple GPU (6-core),5878,100,Yes,6.9,1800x3200,120,AMOLED,50,8,4,4K@60fps,iOS,17,Dual SIM,Yes,Yes,5.2,Wi-Fi 5,None,IP67,194,Purple,4.8,33890
PH-988973,Apple,iPhone 15 Pro,2025,1403,116449,24,256,A17 Pro,A17 Pro,Apple GPU (6-core),6283,100,Yes,7.2,1290x2796,144,Super AMOLED,12,16,2,4K@120fps,iOS,18,Dual SIM,Yes,Yes,5.0,Wi-Fi 5,Under-display,None,189,Gray,4.7,11844
PH-161434,Xiaomi,Poco F6,2023,247,20501,4,256,Snapdragon 4 Gen 2,Helio G99,Mali-G57 MC1,4422,10,No,6.3,720x1600,60,AMOLED,64,16,2,1080p@30fps,Android,13,Dual SIM (Nano-SIM),No,No,5.2,Wi-Fi 6E,Side-mounted,IP68,205,Green,3.6,513
PH-151539,Xiaomi,Redmi 12,2024,227,18841,8,256,MediaTek Dimensity 700,Dimensity 700,Adreno 619,3278,22,No,6.4,1080x2400,60,AMOLED,64,20,2,4K@30fps,Android,14,Single SIM,Yes,No,5.0,Wi-Fi 6E,Rear-mounted,IP68,191,Graphite,3.6,32124
PH-893002,Xiaomi,Xiaomi 14,2024,265,21995,4,256,MediaTek Dimensity 700,Helio G99,Mali-G57 MC2,3631,22,No,6.8,1080x2400,60,AMOLED,64,20,2,4K@30fps,Android,14,Dual SIM (Nano-SIM),No,No,5.0,Wi-Fi 5,None,IP67,207,Titanium,4.1,39871
PH-463880,Xiaomi,Redmi Note 13 Pro,2022,258,21414,8,256,MediaTek Dimensity 700,Dimensity 700,Mali-G57 MC3,3328,18,No,6.1,1080x2400,60,AMOLED,48,16,4,4K@30fps,Android,13,Dual SIM,No,No,5.0,Wi-Fi 6,Rear-mounted,IP52,193,White,3.6,24422
PH-993163,Xiaomi,Xiaomi 14T Pro,2024,249,20667,8,256,Unisoc T760,Dimensity 700,Mali-G57 MC3,3122,10,No,6.6,720x1600,60,AMOLED,48,8,2,4K@30fps,Android,13,Dual SIM (Nano-SIM),Yes,No,5.3,Wi-Fi 6,None,IP67,175,Blue,3.6,41860
PH-951432,Xiaomi,Xiaomi 14,2022,192,15936,8,64,Snapdragon 695,Unisoc T760,Mali-G57 MC3,3109,18,No,6.4,1080x2400,60,IPS LCD,108,16,4,4K@30fps,Android,14,Single SIM,No,No,5.2,Wi-Fi 6,Side-mounted,None,205,Red,3.7,49239
PH-343857,Xiaomi,Xiaomi 14T Pro,2023,162,13446,6,128,Snapdragon 695,Helio G99,Mali-G57 MC2,3064,33,No,6.2,720x1600,60,IPS LCD,48,12,2,4K@30fps,Android,15,Dual SIM (Nano-SIM/eSIM),Yes,No,5.4,Wi-Fi 5,None,IP68,198,Purple,3.7,13528
PH-354695,Xiaomi,Mi 14 Ultra,2024,192,15936,8,256,Snapdragon 4 Gen 2,Dimensity 700,Adreno 619,4002,18,No,6.0,720x1600,60,IPS LCD,12,20,2,1080p@30fps,Android,14,Dual SIM (Nano-SIM),Yes,No,5.1,Wi-Fi 5,None,None,209,Silver,3.8,21309
PH-854121,Xiaomi,Xiaomi 14T Pro,2022,208,17264,6,256,Snapdragon 4 Gen 2,Unisoc T760,Adreno 610,3677,18,No,6.7,1080x2400,60,AMOLED,64,16,4,4K@30fps,Android,14,Single SIM,No,No,5.2,Wi-Fi 6E,Rear-mounted,IP67,177,Midnight,4.1,17173
PH-548263,Xiaomi,Redmi 12,2022,166,13778,8,128,Snapdragon 4 Gen 2,Snapdragon 695,Mali-G57 MC2,3973,45,No,6.5,720x1600,60,IPS LCD,108,20,4,4K@30fps,Android,15,Dual SIM (Nano-SIM/eSIM),No,No,5.4,Wi-Fi 6,Side-mounted,IP67,220,Graphite,4.0,31548
PH-706889,Xiaomi,Mi 14 Ultra,2023,265,21995,4,128,Unisoc T760,Unisoc T760,Mali-G57 MC3,4394,18,No,6.2,720x1600,60,AMOLED,50,12,2,4K@30fps,Android,13,Single SIM,No,No,5.1,Wi-Fi 5,Under-display,IP52,177,Gray,4.1,43233
PH-676408,Xiaomi,Xiaomi 14,2023,203,16849,4,256,MediaTek Helio G99,Helio G99,Adreno 610,3353,45,No,6.7,720x1600,60,IPS LCD,12,12,2,1080p@30fps,Android,13,Dual SIM,No,No,5.0,Wi-Fi 7,None,IP68,220,Purple,3.9,7521
PH-147510,Xiaomi,Redmi 12,2024,273,22659,8,256,Snapdragon 695,Dimensity 700,Adreno 610,4464,33,No,6.1,720x1600,60,AMOLED,48,16,3,1080p@30fps,Android,15,Dual SIM,Yes,No,5.3,Wi-Fi 6E,None,None,180,Gray,4.1,9070
PH-304459,Xiaomi,Xiaomi 13 Lite,2023,175,14525,8,128,MediaTek Helio G99,Snapdragon 4 Gen 2,Adreno 619,3071,10,No,6.2,1080x2400,60,AMOLED,108,20,3,4K@30fps,Android,13,Dual SIM,No,No,5.3,Wi-Fi 7,None,IP68,204,Midnight,4.1,6041
PH-177411,Xiaomi,Redmi 12,2023,173,14359,6,64,MediaTek Dimensity 700,Unisoc T760,Mali-G57 MC1,4441,18,No,6.8,1080x2400,60,AMOLED,12,8,2,1080p@30fps,Android,14,Dual SIM (Nano-SIM/eSIM),No,No,5.4,Wi-Fi 6,Rear-mounted,None,203,Blue,3.9,24777
PH-660249,Xiaomi,Mi 14 Ultra,2024,190,15770,8,128,Unisoc T760,Unisoc T760,Mali-G57 MC1,3795,45,No,6.4,1080x2400,60,IPS LCD,108,20,4,4K@30fps,Android,13,Dual SIM (Nano-SIM),No,No,5.4,Wi-Fi 7,Under-display,IP67,208,Green,3.7,5091
PH-697006,Xiaomi,Xiaomi 14,2022,210,17430,8,256,MediaTek Dimensity 700,Unisoc T760,Mali-G57 MC1,3259,10,No,6.8,1080x2400,60,IPS LCD,12,16,2,1080p@30fps,Android,15,Dual SIM (Nano-SIM),No,No,5.1,Wi-Fi 5,None,IP67,202,Graphite,4.1,33465
PH-429624,Xiaomi,Redmi 12,2023,173,14359,6,128,Snapdragon 4 Gen 2,Unisoc T760,Mali-G57 MC1,4374,18,No,6.4,1080x2400,60,IPS LCD,12,20,2,4K@30fps,Android,14,Single SIM,No,No,5.1,Wi-Fi 6,None,IP67,213,Gold,3.6,38521
PH-178064,Xiaomi,Xiaomi 14,2024,243,20169,6,256,MediaTek Dimensity 700,Snapdragon 4 Gen 2,Adreno 619,3545,18,No,6.1,720x1600,60,AMOLED,12,12,2,4K@30fps,Android,14,Dual SIM,Yes,No,5.4,Wi-Fi 5,Side-mounted,IP52,197,Gray,4.0,26178
PH-330222,Xiaomi,Mi 14 Ultra,2023,267,22161,6,64,MediaTek Helio G99,Unisoc T760,Mali-G57 MC1,3351,18,No,6.7,1080x2400,60,AMOLED,12,8,2,4K@30fps,Android,15,Single SIM,No,No,5.1,Wi-Fi 6E,None,IP54,205,White,4.2,8939
PH-540071,Xiaomi,Redmi 12,2024,273,22659,6,64,Snapdragon 4 Gen 2,Snapdragon 4 Gen 2,Mali-G57 MC1,3134,10,No,6.6,720x1600,60,AMOLED,108,12,3,1080p@30fps,Android,14,Single SIM,Yes,No,5.3,Wi-Fi 5,Side-mounted,IP67,216,Silver,4.0,28884
PH-155826,Xiaomi,Poco F6,2022,158,13114,4,64,MediaTek Dimensity 700,Snapdragon 695,Adreno 610,3946,10,No,6.6,1080x2400,60,AMOLED,50,12,4,4K@30fps,Android,14,Single SIM,Yes,No,5.3,Wi-Fi 6E,Under-display,None,195,Midnight,4.0,18296
PH-595155,Xiaomi,Poco F6,2023,186,15438,8,64,Snapdragon 4 Gen 2,Snapdragon 4 Gen 2,Adreno 619,3971,18,No,6.6,720x1600,60,AMOLED,48,16,4,1080p@30fps,Android,15,Single SIM,Yes,No,5.0,Wi-Fi 7,Rear-mounted,IP54,180,Red,3.6,23599
PH-559119,Xiaomi,Xiaomi 13 Lite,2022,257,21331,6,64,MediaTek Dimensity 700,Helio G99,Mali-G57 MC1,4085,10,No,6.3,1080x2400,60,IPS LCD,50,12,4,1080p@30fps,Android,14,Single SIM,No,No,5.3,Wi-Fi 6E,None,IP54,209,Gold,3.8,3118
PH-446919,Xiaomi,Xiaomi 13 Lite,2023,162,13446,6,128,MediaTek Helio G99,Helio G99,Mali-G57 MC1,3805,22,No,6.4,720x1600,60,IPS LCD,108,8,4,4K@30fps,Android,13,Dual SIM,No,No,5.3,Wi-Fi 6E,Side-mounted,None,197,White,3.6,15317
PH-204574,Xiaomi,Redmi 12,2023,174,14442,8,128,MediaTek Dimensity 700,Snapdragon 4 Gen 2,Mali-G57 MC2,4230,10,No,6.1,720x1600,60,IPS LCD,64,16,2,4K@30fps,Android,15,Dual SIM,No,No,5.1,Wi-Fi 5,Side-mounted,IP54,220,Blue,4.2,28697
PH-428987,Xiaomi,Poco F6,2023,190,15770,4,64,MediaTek Helio G99,Snapdragon 695,Mali-G57 MC1,3855,10,No,6.1,1080x2400,60,AMOLED,108,16,2,4K@30fps,Android,13,Dual SIM (Nano-SIM/eSIM),No,No,5.0,Wi-Fi 7,Under-display,IP54,196,Green,3.7,39001
PH-677497,Xiaomi,Redmi 12,2024,243,20169,8,256,Snapdragon 695,Unisoc T760,Mali-G57 MC2,4318,10,No,6.7,720x1600,60,AMOLED,48,8,2,4K@30fps,Android,13,Dual SIM,Yes,No,5.1,Wi-Fi 7,Side-mounted,None,179,Titanium,3.5,45801
